"id","cidr","createdAt","createdBy","description","envTypeConfigId","envTypeId","hasConnections","indexId","instanceType","inWorkflow","loadBalancerId","name","outputs","projectId","provisionedProductId","rev","status","studyIds","studyRoles","terminationLocked","updatedAt","updatedBy"
"11d17ce4-c921-42e6-b35f-4b1195e047d3","204.131.83.167/32","2024-07-02T17:42:13.256Z","u-KID6sl9TB90YeituTh7Ku","ML analysis of OCHIN data.","Sagemaker-Custom-Kernels-Large","prod-o5niatppdiag6-pa-npc2jrch7qrky","","research","ml.g4dn.4xlarge","false","","OCHIN-Analysis-XLarge","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-af4vs2jvvue7g/b87fff90-389a-11ef-a0ca-0e1cf67fc77b""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1719942262127-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionScheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRole""},""OutputValue"":{""S"":""analysis-1719942262127-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role name to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionPolicy""},""OutputValue"":{""S"":""presigned-url-access""},""Description"":{""S"":""Inline policy name that has use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionName""},""OutputValue"":{""S"":""SageMaker Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1719942262127-sagemaker-notebook-role""},""Description"":{""S"":""IAM role assumed by the SageMaker workspace instance""}}},{""M"":{""OutputKey"":{""S"":""NotebookInstanceName""},""OutputValue"":{""S"":""BasicNotebookInstance-1JOsae3DhLlX""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionType""},""OutputValue"":{""S"":""SageMaker""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionInfo""},""OutputValue"":{""S"":""BasicNotebookInstance-1JOsae3DhLlX""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionNotebookArn""},""OutputValue"":{""S"":""arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-1josae3dhllx""},""Description"":{""S"":""SageMaker Notebook Arn""}}}]","Research-Fellowship-C2","pp-af4vs2jvvue7g","74","STOPPING_FAILED","[{""S"":""rfc2-solmaz-amiri""}]","{""rfc2-solmaz-amiri"":{""S"":""arn:aws:iam::985832498708:role/swb-Ara2fqbEjt9GaJlwkjrASU-fs-1712080924878""}}","","2024-09-30T15:52:36.820Z","u-KID6sl9TB90YeituTh7Ku"
"00961a6f-cb23-41db-a833-9e29dac1365d","24.147.255.3/32","2024-09-13T18:41:28.060Z","u-74cq57xq1gBAHm-UxlT8M","test","Sagemaker-Small","prod-o5niatppdiag6-pa-npc2jrch7qrky","","0","ml.t3.medium","false","","test","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-vlumbous3zmd2/17432ea0-7200-11ef-b711-0e4947341479""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionNotebookArn""},""OutputValue"":{""S"":""arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-b3clupcvlid4""},""Description"":{""S"":""SageMaker Notebook Arn""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionScheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionPolicy""},""OutputValue"":{""S"":""presigned-url-access""},""Description"":{""S"":""Inline policy name that has use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRole""},""OutputValue"":{""S"":""analysis-1726253016355-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role name to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1726253016355-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionInfo""},""OutputValue"":{""S"":""BasicNotebookInstance-b3CLUPCvlId4""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionType""},""OutputValue"":{""S"":""SageMaker""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1726253016355-sagemaker-notebook-role""},""Description"":{""S"":""IAM role assumed by the SageMaker workspace instance""}}},{""M"":{""OutputKey"":{""S"":""NotebookInstanceName""},""OutputValue"":{""S"":""BasicNotebookInstance-b3CLUPCvlId4""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionName""},""OutputValue"":{""S"":""SageMaker Notebook""},""Description"":{""S"":""Name for this connection""}}}]","aim-ahead-swb-prod","pp-vlumbous3zmd2","6","STOPPING_FAILED","[{""S"":""CDP-garcia-shared""}]","{""CDP-garcia-shared"":{""S"":""arn:aws:iam::985832498708:role/swb-Ara2fqbEjt9GaJlwkjrASU-fs-1701972443523""}}","","2024-12-09T19:43:04.828Z","u-74cq57xq1gBAHm-UxlT8M"
"9040d73f-2c57-49d7-9471-efc816692cf7","24.147.255.3/32","2024-07-03T17:10:40.002Z","u-8ou75sZyJTh0tT70zSl8_","test","linux-small","prod-eawoj7gbea2iy-pa-k3zz3xjloi4yo","","0","t3.medium","false","","teset","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-3holuzc7dk4wy/7d5e8ec0-395f-11ef-8290-0affc5f60061""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1720026773528-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0bc9cfa40da3110f5""},""Description"":{""S"":""EC2 Linux Instance Id""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""100.24.15.235""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""SSH to Main EC2 instance""},""Description"":{""S"":""Name for connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-100-24-15-235.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0bc9cfa40da3110f5""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""ssh""},""Description"":{""S"":""Protocol for connection""}}}]","Admin-Testing","pp-3holuzc7dk4wy","2","STOPPING_FAILED","[{""S"":""testing-simran""}]","{""testing-simran"":{""S"":""arn:aws:iam::985832498708:role/swb-Ara2fqbEjt9GaJlwkjrASU-fs-1697219804760""}}","","2024-12-09T19:50:50.478Z","u-74cq57xq1gBAHm-UxlT8M"
"4d19efda-2dd9-4df5-93ba-7e42dd182dad","99.74.182.76/32","2024-05-06T18:29:02.703Z","u-g_PQIckPiNpcWM198wbB0","test","linux-test","prod-eawoj7gbea2iy-pa-k3zz3xjloi4yo","","0","t3.medium","false","","dftest","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-q2fglh6abt35y/d179c4e0-0bd6-11ef-8d13-12cc23a5bbdf""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""ssh""},""Description"":{""S"":""Protocol for connection""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1715020271617-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-083755a46036a2408""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-34-228-227-87.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""SSH to Main EC2 instance""},""Description"":{""S"":""Name for connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""34.228.227.87""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-083755a46036a2408""},""Description"":{""S"":""EC2 Linux Instance Id""}}}]","aim-ahead-swb-prod","pp-q2fglh6abt35y","2","STOPPING_FAILED","[{""S"":""testing-david-foster""}]","{""testing-david-foster"":{""S"":""arn:aws:iam::985832498708:role/swb-Ara2fqbEjt9GaJlwkjrASU-fs-1710197437413""}}","","2024-12-09T19:50:58.369Z","u-74cq57xq1gBAHm-UxlT8M"
"eb2c1d18-e7ef-413a-9019-79fe10d549c7","134.174.140.197/32","2024-10-25T17:55:46.557Z","u-74cq57xq1gBAHm-UxlT8M","test","test","prod-wksgqqvm6wm5g-pa-bzz3ktzzlpmeg","","0","t3.medium","false","","test","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-7oeh7nmh5ktsg/aa39f8e0-92fa-11ef-a972-0affd9571f39""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-077ea6f1aaabb9e0c""},""Description"":{""S"":""EC2 Windows Instance Id""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""54.91.189.84""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""rdp""},""Description"":{""S"":""Protocol for connection""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1729879074788-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-077ea6f1aaabb9e0c""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RDP to EC2 Windows Instance""},""Description"":{""S"":""Name of the connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-54-91-189-84.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}}]","aim-ahead-swb-prod","pp-7oeh7nmh5ktsg","2","STOPPING_FAILED","[{""S"":""simran-NOWINDOWS""}]","{""simran-NOWINDOWS"":{""S"":""arn:aws:iam::985832498708:role/swb-Ara2fqbEjt9GaJlwkjrASU-fs-1687376047493""}}","","2024-12-09T19:43:01.478Z","u-74cq57xq1gBAHm-UxlT8M"
"0d538b46-de5b-4957-9450-1bc51e36484c","73.234.89.170/32","2024-04-19T15:06:13.332Z","u-qEl-hfPpgSN8awbdtz7JU","An environment to download files from OCHIN's sFTP site and upload it to RDS.","windows-small","prod-wksgqqvm6wm5g-pa-bzz3ktzzlpmeg","","research","t3.medium","false","","OCHIN-sFTP2","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-iuw37raxmswmg/ab517f90-fe5e-11ee-b7dd-0e9e9930e8f9""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-54-158-139-122.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0720ce1c7a40ec02c""},""Description"":{""S"":""EC2 Windows Instance Id""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""54.158.139.122""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1713539302760-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RDP to EC2 Windows Instance""},""Description"":{""S"":""Name of the connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""rdp""},""Description"":{""S"":""Protocol for connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0720ce1c7a40ec02c""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}}]","Admin","pp-iuw37raxmswmg","10","STOPPING_FAILED","[]","","","2024-07-11T22:47:10.740Z","u-qEl-hfPpgSN8awbdtz7JU"
"e7206a77-e37b-4383-9ed5-56baabf6e4a3","99.74.182.76/32","2024-05-21T18:32:18.994Z","u-g_PQIckPiNpcWM198wbB0","test","rstudio-test","prod-7rixzx2sygszm-pa-35hi6h7mizws4","","0","t3.medium","false","9617c535-0940-47cf-9742-fb735b37189c","dftest-rstudio-0520","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-laaj3ce6aaer6/c3fc9010-17a0-11ef-a3fe-1216c147ed83""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""TargetGroupARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:targetgroup/analysis-1716316469466/4f0ef9d905c4d183""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Type""},""OutputValue"":{""S"":""RStudioV2""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""MaxCountALBDependentWorkspaces""},""OutputValue"":{""S"":""100""},""Description"":{""S"":""Maximum number of ALB dependent Workspaces""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0b7fa67263a241812""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0b7fa67263a241812""},""Description"":{""S"":""EC2 Linux Instance Id""}}},{""M"":{""OutputKey"":{""S"":""NeedsALB""},""OutputValue"":{""S"":""true""},""Description"":{""S"":""Flag to specify environment requires ALB""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1716316469466-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RStudio Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""InstanceSecurityGroupId""},""OutputValue"":{""S"":""sg-0983d512681d0321a""},""Description"":{""S"":""EC2 Instance Security Group Id""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePrivateIp""},""OutputValue"":{""S"":""10.128.10.100""},""Description"":{""S"":""Private IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""ListenerRuleARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:listener-rule/app/analysis-1697738075242/e4549b32669cf866/93bd1d12165ffa38/8c78805fcfe2737c""},""Description"":{""S"":""ARN of the listener rule created by code""}}}]","aim-ahead-swb-prod","pp-laaj3ce6aaer6","3","STOPPING_FAILED","[{""S"":""testing-david-foster""}]","{""testing-david-foster"":{""S"":""arn:aws:iam::985832498708:role/swb-Ara2fqbEjt9GaJlwkjrASU-fs-1710197437413""}}","","2024-12-09T19:50:54.620Z","u-74cq57xq1gBAHm-UxlT8M"
"1773cacb-c340-45f1-8691-9ae442705548","129.7.104.109/32","2024-04-04T17:35:24.730Z","u-hBzkUevEnYBkMuFKJj80x","windows workspace","windows-small","prod-wksgqqvm6wm5g-pa-bzz3ktzzlpmeg","","research","t3.medium","false","","AnkitaSiddhanta","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-hdnxibru6fvlq/064c7460-f2aa-11ee-ae22-0affee08f725""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""34.228.231.49""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RDP to EC2 Windows Instance""},""Description"":{""S"":""Name of the connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-34-228-231-49.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""rdp""},""Description"":{""S"":""Protocol for connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-003b3d5db3d8bfc2a""},""Description"":{""S"":""EC2 Windows Instance Id""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1712252253669-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-003b3d5db3d8bfc2a""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}}]","Research-Fellowship-C2","pp-hdnxibru6fvlq","2","STOPPING_FAILED","[{""S"":""rfc2-ankita-siddhanta""}]","{""rfc2-ankita-siddhanta"":{""S"":""arn:aws:iam::985832498708:role/swb-Ara2fqbEjt9GaJlwkjrASU-fs-1701290353052""}}","","2024-12-09T19:50:55.953Z","u-74cq57xq1gBAHm-UxlT8M"
"6073725f-5be1-4908-b897-776b1a59940f","136.145.95.66/32","2024-08-28T16:08:01.493Z","u-Dpz-sHLTftgkFi4L5ziVm","""This workspace has the Windows Operating System as a Remote Virtual Machine to use for database exploration and management.\n(Accessing Data, Creating Subtables in the """"S000"""" project database view, Filter Results based on Patient Specific Criteria, etc.)""","windows-small","prod-wksgqqvm6wm5g-pa-bzz3ktzzlpmeg","","research","t3.medium","false","","MACE-Lupus-Windows-Compute-Server-Instance","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-d7upisrhnjhwa/039c3130-6558-11ef-a407-0affe0caec1f""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""23.22.13.216""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1724861414166-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""rdp""},""Description"":{""S"":""Protocol for connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-00a317320a12268ca""},""Description"":{""S"":""EC2 Windows Instance Id""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-00a317320a12268ca""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-23-22-13-216.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RDP to EC2 Windows Instance""},""Description"":{""S"":""Name of the connection""}}}]","Research-Fellowship-C2","pp-d7upisrhnjhwa","2","STOPPING_FAILED","[{""S"":""rfc2-ariana-gonzalez-melendez""}]","{""rfc2-ariana-gonzalez-melendez"":{""S"":""arn:aws:iam::985832498708:role/swb-Ara2fqbEjt9GaJlwkjrASU-fs-1701290341422""}}","","2024-12-09T19:50:45.877Z","u-74cq57xq1gBAHm-UxlT8M"
"03e0c36f-5bb1-44a9-a8d6-55a2d97c6b43","52.55.5.223/32","2024-04-17T17:13:57.541Z","u-g_PQIckPiNpcWM198wbB0","test","test","prod-o5niatppdiag6-pa-npc2jrch7qrky","","0","ml.t3.medium","false","","dftest-sage2-new","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-4cfueoznxekue/2eaaaa60-fcde-11ee-acca-0affe776f74f""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionName""},""OutputValue"":{""S"":""SageMaker Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionType""},""OutputValue"":{""S"":""SageMaker""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionInfo""},""OutputValue"":{""S"":""BasicNotebookInstance-Rvk2sJY6257x""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionPolicy""},""OutputValue"":{""S"":""presigned-url-access""},""Description"":{""S"":""Inline policy name that has use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1713374166717-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRole""},""OutputValue"":{""S"":""analysis-1713374166717-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role name to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""NotebookInstanceName""},""OutputValue"":{""S"":""BasicNotebookInstance-Rvk2sJY6257x""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionNotebookArn""},""OutputValue"":{""S"":""arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-rvk2sjy6257x""},""Description"":{""S"":""SageMaker Notebook Arn""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionScheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1713374166717-sagemaker-notebook-role""},""Description"":{""S"":""IAM role assumed by the SageMaker workspace instance""}}}]","aim-ahead-swb-prod","pp-4cfueoznxekue","14","STOPPING_FAILED","[{""S"":""testing-david-foster""}]","{""testing-david-foster"":{""S"":""arn:aws:iam::985832498708:role/swb-Ara2fqbEjt9GaJlwkjrASU-fs-1710197437413""}}","","2024-09-23T19:42:42.697Z","u-74cq57xq1gBAHm-UxlT8M"
