id,cidr,createdAt,createdBy,description,envTypeConfigId,envTypeId,error,indexId,inWorkflow,name,outputs,projectId,provisionedProductId,rev,status,studyIds,studyRoles,updatedAt,updatedBy
91bdd443-9dc3-46f7-98bf-7dcfc6b3b4f3,71.245.224.137/32,2023-02-21T21:31:12.974Z,u-74cq57xq1gBAHm-UxlT8M,test,rstudio-small,prod-ueoq7fxxkzbp4-pa-u7wvqf32dvoms,,0,FALSE,simran-test-firewall,"[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-rei7oytz7f4hw/5fc24e50-b22f-11ed-bb67-0a44ba9a380b""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""NeedsALB""},""OutputValue"":{""S"":""true""},""Description"":{""S"":""Flag to specify environment requires ALB""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""TargetGroupARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:targetgroup/analysis-1677015203327/ac904457d2a694a8""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0d024d7ca2408de93""},""Description"":{""S"":""EC2 Linux Instance Id""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1677015203327-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MaxCountALBDependentWorkspaces""},""OutputValue"":{""S"":""100""},""Description"":{""S"":""Maximum number of ALB dependent Workspaces""}}},{""M"":{""OutputKey"":{""S"":""InstanceSecurityGroupId""},""OutputValue"":{""S"":""sg-0e5177bd3ec0e800b""},""Description"":{""S"":""EC2 Instance Security Group Id""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RStudio Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePrivateIp""},""OutputValue"":{""S"":""10.128.10.225""},""Description"":{""S"":""Private IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Type""},""OutputValue"":{""S"":""RStudioV2""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0d024d7ca2408de93""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""ListenerRuleARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:listener-rule/app/analysis-1664558298131/24900e75bb67c688/916e40ea13ad04ad/d6bb8849c4ab8917""},""Description"":{""S"":""ARN of the listener rule created by code""}}}]",aim-ahead-swb-prod,pp-rei7oytz7f4hw,5,TERMINATED,[],,2023-02-23T20:42:47.450Z,u-74cq57xq1gBAHm-UxlT8M
7c06c933-35e5-45f7-a02e-fff8dbe153ef,152.44.246.173/32,2023-05-02T05:41:08.025Z,u-QxDCFE1_OeK0SWB0kIq0Q,SageMaker for python,sagemaker-small,prod-3lkuc54m5z466-pa-wj4ah4kcifm3k,,research,FALSE,SageMaker,"[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-gk4v7w5fwuzie/3f1393e0-e8ac-11ed-88fe-0e36e7313873""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""NotebookInstanceName""},""OutputValue"":{""S"":""BasicNotebookInstance-32F8a00bxpir""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRole""},""OutputValue"":{""S"":""analysis-1683006198380-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role name to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionScheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionType""},""OutputValue"":{""S"":""SageMaker""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionInfo""},""OutputValue"":{""S"":""BasicNotebookInstance-32F8a00bxpir""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionPolicy""},""OutputValue"":{""S"":""presigned-url-access""},""Description"":{""S"":""Inline policy name that has use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1683006198380-sagemaker-notebook-role""},""Description"":{""S"":""IAM role assumed by the SageMaker workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionName""},""OutputValue"":{""S"":""SageMaker Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionNotebookArn""},""OutputValue"":{""S"":""arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/BasicNotebookInstance-32F8a00bxpir""},""Description"":{""S"":""SageMaker Notebook Arn""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1683006198380-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role to use for creating presigned URL""}}}]",Research-Fellowship,pp-gk4v7w5fwuzie,4,TERMINATED,"[{""S"":""Research-Fellowship-jason-ya""}]",{},2023-07-06T14:14:13.753Z,_system_
bf66527b-5759-4a61-a085-7a6370ddfa62,52.55.5.223/32,2023-07-06T22:10:13.246Z,u-ArpN21rjbdn65kQfqqqN2,fwefw,windows-test,prod-wksgqqvm6wm5g-pa-r7whn5rgrssdq,,0,FALSE,bhanu-windows-srce-test,"[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-ua5rgmjtfwfey/2fb3e360-1c4a-11ee-872d-0a0dfcc5b441""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-50-16-11-182.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0d9b0bf8a1c5f2e57""},""Description"":{""S"":""EC2 Windows Instance Id""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1688681542400-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""50.16.11.182""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0d9b0bf8a1c5f2e57""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RDP to EC2 Windows Instance""},""Description"":{""S"":""Name of the connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""rdp""},""Description"":{""S"":""Protocol for connection""}}}]",aim-ahead-swb-prod,pp-ua5rgmjtfwfey,3,TERMINATED,"[{""S"":""bhanu-data""}]",{},2023-07-06T22:46:40.515Z,_system_
22bf471c-5536-4d8d-9ffd-db1a5b2fa146,71.245.224.137/32,2023-05-10T16:24:55.289Z,u-74cq57xq1gBAHm-UxlT8M,hmhhhj,windows-small,prod-iegickme3ylny-pa-37ku2jdn4tugs,,0,FALSE,simran-test,"[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-dzvhslkxh7ldm/850d2740-ef4f-11ed-86ff-0eed62dd9c01""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1683736030819-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RDP to EC2 Windows Instance""},""Description"":{""S"":""Name of the connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0e7acb93d4350022b""},""Description"":{""S"":""EC2 Windows Instance Id""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""rdp""},""Description"":{""S"":""Protocol for connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""54.88.158.54""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0e7acb93d4350022b""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-54-88-158-54.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}}]",aim-ahead-swb-prod,pp-dzvhslkxh7ldm,11,TERMINATED,"[{""S"":""simran-test""}]",{},2023-05-18T14:18:23.068Z,_system_
5c4d20f4-3a95-4c15-837b-426e5e4a3544,52.55.5.223/32,2022-09-30T16:32:30.092Z,u-RLELdxiEGPbfsnwRQYChK,est,sagemaker-tes,prod-3lkuc54m5z466-pa-uwqln66cbfaj6,"""Error provisioning environment sagemaker-test. Reason: Errors from CloudFormation: [{LogicalResourceId : SC-985832498708-pp-d4tp6kcdlcv7c, ResourceType : AWS::CloudFormation::Stack, StatusReason : The following resource(s) failed to create: [BasicNotebookInstance]. Rollback requested by user.}, {LogicalResourceId : BasicNotebookInstance, ResourceType : AWS::SageMaker::NotebookInstance, StatusReason : User: arn:aws:sts::985832498708:assumed-role/prod-va-swb-LaunchConstraint/servicecatalog is not authorized to perform: sagemaker:AddTags on resource: arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-yuusp406zxvj because no identity-based policy allows the sagemaker:AddTags action (Service: AmazonSageMaker; Status Code: 400; Error Code: AccessDeniedException; Request ID: 78162a65-7782-49d8-b998-238715a4a8cc; Proxy: null)}, {LogicalResourceId : IAMRole, ResourceType : AWS::IAM::Role, StatusReason : Resource creation Initiated}, {LogicalResourceId : SecurityGroup, ResourceType : AWS::EC2::SecurityGroup, StatusReason : Resource creation Initiated}, {LogicalResourceId : BasicNotebookInstanceLifecycleConfig, ResourceType : AWS::SageMaker::NotebookInstanceLifecycleConfig, StatusReason : Resource creation Initiated}, {LogicalResourceId : InstanceRolePermissionBoundary, ResourceType : AWS::IAM::ManagedPolicy, StatusReason : Resource creation Initiated}, {LogicalResourceId : SC-985832498708-pp-d4tp6kcdlcv7c, ResourceType : AWS::CloudFormation::Stack, StatusReason : User Initiated}]""",0,FALSE,sagemaker-test,,aim-ahead-swb-prod,pp-d4tp6kcdlcv7c,3,TERMINATED,[],,2022-09-30T16:38:58.860Z,u-RLELdxiEGPbfsnwRQYChK
9df66adf-a946-4491-84cd-c6e41927e7b9,134.174.140.195/32,2023-03-09T18:05:44.532Z,u-74cq57xq1gBAHm-UxlT8M,test,linux-small,prod-5g4g4cuiryx3o-pa-jzvatnlvlpdto,,0,FALSE,simran-test-autostop,"[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-3qyjp67z6epda/51340b80-bea5-11ed-a83c-0e0864756005""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""SSH to Main EC2 instance""},""Description"":{""S"":""Name for connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0f6f168bbb35f9439""},""Description"":{""S"":""EC2 Linux Instance Id""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""54.237.147.164""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-54-237-147-164.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0f6f168bbb35f9439""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1678385273583-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""ssh""},""Description"":{""S"":""Protocol for connection""}}}]",aim-ahead-swb-prod,pp-3qyjp67z6epda,5,TERMINATED,[],,2023-03-09T19:36:07.887Z,u-74cq57xq1gBAHm-UxlT8M
d5406c17-52d1-4106-a98a-8a071c051d1d,72.199.251.229/32,2023-05-02T03:40:13.918Z,u-2G_qbbpw1DEI73YbzucqM,Run python code on SQL data.,sagemaker-small,prod-3lkuc54m5z466-pa-cyvu3ye5s7qug,"""Error provisioning environment Fixed-Python-Access3. Reason: Errors from CloudFormation: [{LogicalResourceId : SC-985832498708-pp-q57xzdkqare3m, ResourceType : AWS::CloudFormation::Stack, StatusReason : The following resource(s) failed to create: [BasicNotebookInstance]. Rollback requested by user.}, {LogicalResourceId : BasicNotebookInstance, ResourceType : AWS::SageMaker::NotebookInstance, StatusReason : Health check failed for Notebook Instance 'arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/BasicNotebookInstance-Ha426627Ht2q' after running Notebook Instance Lifecycle Config 'arn:aws:sagemaker:us-east-1:985832498708:notebook-instance-lifecycle-config/basicnotebookinstancelifecycleconfig-cjnobrtvays2'. Please check your CloudWatch logs for more details if your Notebook Instance has Internet access.}, {LogicalResourceId : BasicNotebookInstance, ResourceType : AWS::SageMaker::NotebookInstance, StatusReason : Resource creation Initiated}, {LogicalResourceId : IAMRole, ResourceType : AWS::IAM::Role, StatusReason : Resource creation Initiated}, {LogicalResourceId : SecurityGroup, ResourceType : AWS::EC2::SecurityGroup, StatusReason : Resource creation Initiated}, {LogicalResourceId : BasicNotebookInstanceLifecycleConfig, ResourceType : AWS::SageMaker::NotebookInstanceLifecycleConfig, StatusReason : Resource creation Initiated}, {LogicalResourceId : InstanceRolePermissionBoundary, ResourceType : AWS::IAM::ManagedPolicy, StatusReason : Resource creation Initiated}, {LogicalResourceId : SC-985832498708-pp-q57xzdkqare3m, ResourceType : AWS::CloudFormation::Stack, StatusReason : User Initiated}]""",research,FALSE,Fixed-Python-Access3,,Research-Fellowship,pp-q57xzdkqare3m,3,TERMINATED,"[{""S"":""Research-Fellowship-erik-bucchholz""}]",{},2023-06-30T14:44:11.333Z,_system_
1bf6dc6b-21b7-4be1-8428-edfc432d1014,71.245.224.137/32,2023-02-21T21:08:54.589Z,u-74cq57xq1gBAHm-UxlT8M,test,windows-small,prod-iegickme3ylny-pa-37ku2jdn4tugs,,0,FALSE,simran-test-firewall,"[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-3qttkjcleqd3q/450b0a50-b22c-11ed-908a-0e62e42c59bd""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""rdp""},""Description"":{""S"":""Protocol for connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RDP to EC2 Windows Instance""},""Description"":{""S"":""Name of the connection""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1677013869826-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-033832b8f776aae92""},""Description"":{""S"":""EC2 Windows Instance Id""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-23-21-19-240.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-033832b8f776aae92""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""23.21.19.240""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}}]",aim-ahead-swb-prod,pp-3qttkjcleqd3q,5,TERMINATED,[],,2023-02-23T20:42:20.823Z,u-74cq57xq1gBAHm-UxlT8M
5d8f3021-3a5e-49e2-a086-f9e8c1e398ba,69.7.116.102/32,2022-12-19T16:52:09.272Z,u-74cq57xq1gBAHm-UxlT8M,simran test sagemaker small,sagemaker-admin-test-v0_1,prod-3lkuc54m5z466-pa-h2nwpgikbu6fe,"""Error provisioning environment simran-sagemaker-small. Reason: Errors from CloudFormation: [{LogicalResourceId : SC-985832498708-pp-ldsoa2b63nlgy, ResourceType : AWS::CloudFormation::Stack, StatusReason : The following resource(s) failed to create: [BasicNotebookInstance]. Rollback requested by user.}, {LogicalResourceId : BasicNotebookInstance, ResourceType : AWS::SageMaker::NotebookInstance, StatusReason : User: arn:aws:sts::985832498708:assumed-role/prod-va-swb-LaunchConstraint/servicecatalog is not authorized to perform: sagemaker:AddTags on resource: arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-dmd9mpuwjibq because no identity-based policy allows the sagemaker:AddTags action (Service: AmazonSageMaker; Status Code: 400; Error Code: AccessDeniedException; Request ID: 6903e552-0f8c-4b50-a7d3-8e415659f0e7; Proxy: null)}, {LogicalResourceId : IAMRole, ResourceType : AWS::IAM::Role, StatusReason : Resource creation Initiated}, {LogicalResourceId : SecurityGroup, ResourceType : AWS::EC2::SecurityGroup, StatusReason : Resource creation Initiated}, {LogicalResourceId : BasicNotebookInstanceLifecycleConfig, ResourceType : AWS::SageMaker::NotebookInstanceLifecycleConfig, StatusReason : Resource creation Initiated}, {LogicalResourceId : InstanceRolePermissionBoundary, ResourceType : AWS::IAM::ManagedPolicy, StatusReason : Resource creation Initiated}, {LogicalResourceId : SC-985832498708-pp-ldsoa2b63nlgy, ResourceType : AWS::CloudFormation::Stack, StatusReason : User Initiated}]""",0,FALSE,simran-sagemaker-small,,aim-ahead-swb-prod,pp-ldsoa2b63nlgy,3,TERMINATED,[],,2023-01-06T17:33:50.408Z,u-74cq57xq1gBAHm-UxlT8M
84836222-2f13-475f-a499-783c288e0715,52.55.5.223/32,2023-07-07T22:08:04.276Z,u-ArpN21rjbdn65kQfqqqN2,vnripfnw,rstudio-test,prod-7rixzx2sygszm-pa-35hi6h7mizws4,,0,FALSE,bhanu-srce-rstudio-test,"[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-ugg7ff2f7rdzy/11233c10-1d13-11ee-af75-1227ef5b6737""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-04e6708b976510019""},""Description"":{""S"":""EC2 Linux Instance Id""}}},{""M"":{""OutputKey"":{""S"":""MaxCountALBDependentWorkspaces""},""OutputValue"":{""S"":""100""},""Description"":{""S"":""Maximum number of ALB dependent Workspaces""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""NULL"":true},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-04e6708b976510019""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""TargetGroupARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:targetgroup/analysis-1688767819569/1f278f6ed8094112""}}},{""M"":{""OutputKey"":{""S"":""NeedsALB""},""OutputValue"":{""S"":""true""},""Description"":{""S"":""Flag to specify environment requires ALB""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1688767819569-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RStudio Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""InstanceSecurityGroupId""},""OutputValue"":{""S"":""sg-0354a752d4292bc3b""},""Description"":{""S"":""EC2 Instance Security Group Id""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Type""},""OutputValue"":{""S"":""RStudioV2""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePrivateIp""},""OutputValue"":{""S"":""10.128.10.161""},""Description"":{""S"":""Private IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""ListenerRuleARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:listener-rule/app/analysis-1664558298131/24900e75bb67c688/916e40ea13ad04ad/9d1531bed74d333e""},""Description"":{""S"":""ARN of the listener rule created by code""}}}]",aim-ahead-swb-prod,pp-ugg7ff2f7rdzy,15,TERMINATED,"[{""S"":""bhanu-data""}]",{},2023-07-10T21:16:54.398Z,_system_
34bacf15-4490-4485-aaee-7c72468454d3,150.182.201.105/32,2023-06-11T13:13:26.858Z,u-NIPEqdCXs5bs8IxDftyuZ,sagemaker_braindata,sagemaker-small,prod-3lkuc54m5z466-pa-wj4ah4kcifm3k,Cannot destructure property 'prefix' of 'parseS3Arn(...)' as it is undefined.,research,FALSE,braindata,,Research-Fellowship,,3,TERMINATED,"[{""S"":""nyumets-brain""}]",,2023-06-21T19:33:11.161Z,u-74cq57xq1gBAHm-UxlT8M
3ae15841-35de-49bd-82e2-d1d37dbca466,52.55.5.223/32,2023-05-05T21:56:38.787Z,u-XXKcqsIbEsUvwwkKvKLNW,"""My brain is not working today, this is from the enders email.""",windows-small,prod-iegickme3ylny-pa-icjkiwjlz23le,,0,FALSE,test-ochin-data-actually-enders,"[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-mngew3u7xgf62/0475a430-eb90-11ed-9448-0abf70a9bcef""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""54.208.37.41""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""rdp""},""Description"":{""S"":""Protocol for connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-54-208-37-41.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-03789da3ee419294f""},""Description"":{""S"":""EC2 Windows Instance Id""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RDP to EC2 Windows Instance""},""Description"":{""S"":""Name of the connection""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1683323927879-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-03789da3ee419294f""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}}]",aim-ahead-swb-prod,pp-mngew3u7xgf62,5,TERMINATED,[],,2023-05-18T14:18:58.043Z,u-74cq57xq1gBAHm-UxlT8M
fa645580-80ce-491e-adad-63cef387c967,71.245.224.137/32,2023-04-24T14:22:37.712Z,u-74cq57xq1gBAHm-UxlT8M,test,windows-small,prod-iegickme3ylny-pa-37ku2jdn4tugs,,0,FALSE,simran-new,"[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-tdersnhjpug6q/c5f2ebb0-e2ab-11ed-a564-0edc9281f659""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RDP to EC2 Windows Instance""},""Description"":{""S"":""Name of the connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-54-91-70-228.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1682346288607-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""rdp""},""Description"":{""S"":""Protocol for connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-017eac62dbdacbd82""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-017eac62dbdacbd82""},""Description"":{""S"":""EC2 Windows Instance Id""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""54.91.70.228""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}}]",aim-ahead-swb-prod,pp-tdersnhjpug6q,25,TERMINATED,[],,2023-05-18T14:19:31.897Z,u-74cq57xq1gBAHm-UxlT8M
